latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
47.80667,38.49087,327.96,0.45,0.47,2018-04-01,0936,N20,VIIRS,n,2,291.66,3.45,D,0
47.90096,38.83015,334.48,0.43,0.46,2018-04-01,0936,N20,VIIRS,n,2,291.66,4.86,D,0
47.02204,37.37867,337.21,0.52,0.5,2018-04-01,0936,N20,VIIRS,n,2,285.57,17.46,D,0
47.02039,37.37215,330.84,0.52,0.5,2018-04-01,0936,N20,VIIRS,n,2,292.04,17.46,D,0
47.0955,37.5944,325.19,0.51,0.49,2018-04-01,0936,N20,VIIRS,n,2,286.96,8.35,D,2
47.98754,38.62197,331.26,0.44,0.46,2018-04-01,0936,N20,VIIRS,n,2,290.03,3.13,D,0
47.0209,37.37174,336,0.52,0.5,2018-04-01,0936,N20,VIIRS,n,2,292.32,25.07,D,0
47.09286,37.5955,327.15,0.51,0.49,2018-04-01,0936,N20,VIIRS,n,2,285.73,3.67,D,2
47.26669,38.00248,339.22,0.48,0.48,2018-04-01,0936,N20,VIIRS,n,2,296.15,4.79,D,0
45.7583,33.53661,337.45,0.42,0.61,2018-04-01,0936,N20,VIIRS,n,2,281.18,3.61,D,0
47.90495,38.82801,344.81,0.43,0.46,2018-04-01,0936,N20,VIIRS,n,2,293.59,4.86,D,0
47.91278,38.84222,337.14,0.43,0.46,2018-04-01,0936,N20,VIIRS,n,2,292.64,4.23,D,0
46.90625,36.56044,339.27,0.57,0.52,2018-04-01,0936,N20,VIIRS,n,2,290.95,5.19,D,0
47.27506,37.73249,332.1,0.5,0.49,2018-04-01,0936,N20,VIIRS,n,2,293.89,4.22,D,0
46.95977,36.50632,331.17,0.57,0.52,2018-04-01,0936,N20,VIIRS,n,2,289.28,4.34,D,0
46.98279,36.43684,346.22,0.58,0.52,2018-04-01,0936,N20,VIIRS,n,2,293.05,7.72,D,0
46.9892,36.4416,330.65,0.58,0.52,2018-04-01,0936,N20,VIIRS,n,2,291.1,8.4,D,0
46.9873,36.43435,345.54,0.58,0.52,2018-04-01,0936,N20,VIIRS,n,2,292.96,7.72,D,0
47.03518,36.57823,328.92,0.57,0.52,2018-04-01,0936,N20,VIIRS,n,2,292.39,4.06,D,0
47.84853,38.0027,349.43,0.47,0.48,2018-04-01,0936,N20,VIIRS,n,2,291.25,19.96,D,0
47.10931,36.84538,341.28,0.55,0.51,2018-04-01,0936,N20,VIIRS,n,2,290.26,10.74,D,0
47.6366,38.23812,338.17,0.46,0.47,2018-04-01,0936,N20,VIIRS,n,2,296.07,4.43,D,0
47.70359,30.01697,325.93,0.52,0.67,2018-04-01,0936,N20,VIIRS,n,2,284.5,4.16,D,0
47.96325,32.01117,335.71,0.42,0.61,2018-04-01,0936,N20,VIIRS,n,2,278.74,3.37,D,0
