latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
48.97689,24.7094,295.92,0.43,0.38,2023-01-01,0040,N20,VIIRS,n,2,266.89,0.51,N,2
50.45392,34.11679,338.69,0.38,0.36,2023-01-01,1027,N20,VIIRS,n,2,268.88,4.17,D,0
47.85819,33.4375,325.54,0.56,0.69,2023-01-01,2240,N20,VIIRS,n,2,275.52,6.8,N,0
47.86455,33.44546,342.87,0.56,0.69,2023-01-01,2240,N20,VIIRS,n,2,277.81,8.55,N,2
48.48655,38.78298,306.32,0.32,0.54,2023-01-01,2240,N20,VIIRS,n,2,277.14,0.66,N,0
48.46745,38.75918,295.13,0.32,0.54,2023-01-01,2240,N20,VIIRS,n,2,279.68,0.78,N,2
48.06271,37.95142,301.02,0.35,0.56,2023-01-01,2240,N20,VIIRS,n,2,278.84,0.39,N,2
47.85816,33.44526,339.9,0.56,0.69,2023-01-01,2240,N20,VIIRS,n,2,277.13,8.44,N,2
47.86458,33.43766,331.37,0.56,0.69,2023-01-01,2240,N20,VIIRS,n,2,276,6.95,N,2
48.31493,24.32573,304.76,0.39,0.36,2023-01-02,0021,N20,VIIRS,n,2,272.04,1.06,N,0
48.31568,24.32055,308.83,0.39,0.36,2023-01-02,0021,N20,VIIRS,n,2,271.53,1.04,N,0
44.77522,33.85942,298.32,0.5,0.49,2023-01-02,0022,N20,VIIRS,n,2,276.33,1.07,N,2
47.87478,35.16027,330.18,0.45,0.39,2023-01-02,1007,N20,VIIRS,n,2,281.49,10.14,D,2
49.31377,23.46884,337.61,0.4,0.6,2023-01-02,1008,N20,VIIRS,n,2,279.15,3.12,D,0
49.37635,23.50551,339.72,0.49,0.48,2023-01-02,1149,N20,VIIRS,n,2,283.14,6.54,D,0
49.20869,24.19078,325.85,0.52,0.5,2023-01-02,1149,N20,VIIRS,n,2,283.13,2.89,D,0
49.38038,23.49816,327.82,0.49,0.48,2023-01-02,1149,N20,VIIRS,n,2,282.6,13.32,D,0
49.3759,23.49877,347.09,0.49,0.48,2023-01-02,1149,N20,VIIRS,n,2,286.89,13.32,D,0
49.37345,23.49542,338.55,0.49,0.48,2023-01-02,1149,N20,VIIRS,n,2,283.03,4.69,D,0
49.37392,23.50213,338.42,0.49,0.48,2023-01-02,1149,N20,VIIRS,n,2,282.35,8.24,D,0
49.20758,24.18989,332.54,0.52,0.5,2023-01-02,1149,N20,VIIRS,n,2,283.15,5.08,D,0
48.82361,24.22972,336.06,0.52,0.5,2023-01-02,1149,N20,VIIRS,n,2,281.15,5.45,D,0
48.94248,24.06906,331.12,0.51,0.49,2023-01-02,1149,N20,VIIRS,n,2,283.9,4.34,D,0
48.97681,24.70779,295.54,0.51,0.41,2023-01-03,0002,N20,VIIRS,n,2,275.04,1.05,N,2
47.87744,35.15352,297.67,0.47,0.4,2023-01-03,0002,N20,VIIRS,n,2,275.61,3.97,N,2
47.87621,35.15955,324.8,0.47,0.4,2023-01-03,0002,N20,VIIRS,n,2,280.64,3.97,N,2
