latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
47.88281,33.44332,304.46,0.47,0.48,2021-01-01,0027,N20,VIIRS,n,2,275.13,1.18,N,2
47.87256,33.39016,330.46,0.47,0.48,2021-01-01,0027,N20,VIIRS,n,2,277.69,3.88,N,2
47.88696,33.44558,295.95,0.47,0.48,2021-01-01,0027,N20,VIIRS,n,2,274.48,1.18,N,2
47.87044,33.39437,301.59,0.47,0.48,2021-01-01,0027,N20,VIIRS,n,2,274.27,2.5,N,2
47.0956,37.60359,338.2,0.38,0.59,2021-01-01,0027,N20,VIIRS,n,2,265.56,6.23,N,2
47.87191,33.38837,326.51,0.47,0.48,2021-01-01,0027,N20,VIIRS,n,2,276.2,2.5,N,2
47.87291,33.37001,295.8,0.47,0.48,2021-01-01,0027,N20,VIIRS,n,2,274.94,1.14,N,0
44.77455,33.86045,297.44,0.6,0.53,2021-01-01,0028,N20,VIIRS,n,2,275.95,1.22,N,2
44.77336,33.86015,298.52,0.6,0.53,2021-01-01,0028,N20,VIIRS,n,2,275.75,1.26,N,2
47.15548,37.53362,343.84,0.39,0.36,2021-01-01,1013,N20,VIIRS,n,2,285.33,28.55,D,2
47.15222,37.53474,335.2,0.39,0.36,2021-01-01,1013,N20,VIIRS,n,2,278.5,3.65,D,2
48.97617,24.71165,299.52,0.45,0.39,2021-01-02,0009,N20,VIIRS,n,2,272.72,0.91,N,2
49.52201,37.38437,299.41,0.42,0.38,2021-01-02,2349,N20,VIIRS,n,2,271.22,0.74,N,0
50.4516,34.18204,298.36,0.38,0.36,2021-01-02,2349,N20,VIIRS,n,2,270.8,0.46,N,2
50.54609,26.25912,308.22,0.4,0.44,2021-01-02,2349,N20,VIIRS,n,2,276.28,1.81,N,2
48.0979,37.91972,295.63,0.45,0.39,2021-01-02,2350,N20,VIIRS,n,2,271.77,0.92,N,2
48.21999,38.21675,295.12,0.46,0.39,2021-01-02,2350,N20,VIIRS,n,2,271.26,0.59,N,0
48.17514,37.69961,315.22,0.45,0.39,2021-01-02,2350,N20,VIIRS,n,2,275.57,1.77,N,2
48.1717,37.69811,320.4,0.45,0.39,2021-01-02,2350,N20,VIIRS,n,2,275.12,2.62,N,2
48.16713,37.70241,317.72,0.45,0.39,2021-01-02,2350,N20,VIIRS,n,2,278.63,2.62,N,2
48.16599,37.70822,299.63,0.45,0.39,2021-01-02,2350,N20,VIIRS,n,2,273.07,1.11,N,2
47.8701,33.39193,308.13,0.38,0.36,2021-01-02,2350,N20,VIIRS,n,2,273.59,0.72,N,2
47.86693,33.43345,299.55,0.38,0.36,2021-01-02,2350,N20,VIIRS,n,2,272.39,0.53,N,2
47.87183,33.44584,306.28,0.38,0.36,2021-01-02,2350,N20,VIIRS,n,2,273.04,0.92,N,2
47.88563,33.44536,310.39,0.38,0.36,2021-01-02,2350,N20,VIIRS,n,2,273.41,0.94,N,2
48.4724,34.63115,307.17,0.39,0.36,2021-01-02,2350,N20,VIIRS,n,2,276.3,1.22,N,2
48.53045,34.61503,305.47,0.39,0.36,2021-01-02,2350,N20,VIIRS,n,2,272.76,0.96,N,3
48.53321,34.61725,300.69,0.39,0.36,2021-01-02,2350,N20,VIIRS,n,2,274.29,1.26,N,3
48.21447,38.2396,297.05,0.46,0.39,2021-01-04,2312,N20,VIIRS,n,2,267.91,0.84,N,2
