latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type,wind_speed_10m_mean,wind_direction_10m_dominant
47.63053,34.32401,367,0.36,0.57,22/01/2019,40,N20,VIIRS,h,2,268.68,10.02,N,2,8.9,38
49.53162,23.50111,367,0.56,0.69,17/02/2019,1221,N20,VIIRS,h,2,293.27,73.7,D,0,16.5,261
45.25635,28.72663,367,0.33,0.55,19/02/2019,1142,N20,VIIRS,h,2,293.74,7.56,D,0,10.7,161
47.87298,33.44611,367,0.33,0.56,22/02/2019,2300,N20,VIIRS,h,2,271.8,14.5,N,2,14.4,9
47.86969,33.44384,367,0.33,0.56,22/02/2019,2300,N20,VIIRS,h,2,264.82,10.65,N,2,14.4,9
48.49037,34.97733,367,0.36,0.57,23/02/2019,40,N20,VIIRS,h,2,271.78,10.53,N,2,16.6,13
48.49066,34.97546,367,0.36,0.57,23/02/2019,40,N20,VIIRS,h,2,265.25,7.98,N,2,16.6,13
45.40574,29.7034,367,0.46,0.39,28/02/2019,1033,N20,VIIRS,h,2,342.83,149.39,D,0,20.1,259
45.40353,29.69194,367,0.46,0.39,28/02/2019,1033,N20,VIIRS,h,2,335.7,146.5,D,0,20.1,259
45.40334,29.70241,367,0.46,0.39,28/02/2019,1033,N20,VIIRS,h,2,346.67,254.44,D,0,20.1,259
45.40345,29.68386,367,0.46,0.39,28/02/2019,1033,N20,VIIRS,h,2,326.3,370.3,D,0,20.1,259
49.47278,23.6511,367,0.43,0.46,28/02/2019,1034,N20,VIIRS,h,2,290.36,17.61,D,0,26.0,267
49.93681,24.10098,367,0.51,0.66,28/02/2019,1215,N20,VIIRS,h,2,292.01,66.68,D,0,28.2,279
50.38049,23.79191,367,0.49,0.65,28/02/2019,1215,N20,VIIRS,h,2,293.11,137.09,D,0,26.8,280
49.49451,23.80509,367,0.49,0.65,28/02/2019,1215,N20,VIIRS,h,2,296.45,42.87,D,0,25.2,271
45.51982,29.53475,367,0.71,0.75,28/02/2019,2248,N20,VIIRS,h,2,276.39,11.75,N,0,19.2,258
50.73452,24.41498,367,0.57,0.69,02/03/2019,149,N20,VIIRS,h,2,269.67,7.62,N,0,10.7,329
50.731,24.4139,367,0.57,0.69,02/03/2019,149,N20,VIIRS,h,2,271.67,10.8,N,0,10.7,329
50.73355,24.4068,367,0.57,0.69,02/03/2019,149,N20,VIIRS,h,2,267.45,18.31,N,0,10.7,329
46.27044,29.37088,367,0.55,0.43,03/03/2019,1117,N20,VIIRS,h,2,335.65,161.11,D,0,8.5,248
48.53683,34.18296,367,0.32,0.55,03/03/2019,1117,N20,VIIRS,h,2,291.38,87.63,D,0,12.6,262
45.49469,29.47095,367,0.55,0.42,03/03/2019,1117,N20,VIIRS,h,2,335.17,109.76,D,0,8.4,250
46.2664,29.3645,367,0.55,0.43,03/03/2019,1117,N20,VIIRS,h,2,332.71,68.1,D,0,8.5,248
46.27101,29.37076,367,0.55,0.43,03/03/2019,1117,N20,VIIRS,h,2,331.22,121.18,D,0,8.5,248
46.47974,30.10463,367,0.56,0.69,04/03/2019,112,N20,VIIRS,h,2,270.1,8.31,N,0,13.8,215
49.69289,23.30357,367,0.41,0.37,04/03/2019,1059,N20,VIIRS,h,2,290.09,10.43,D,0,26.6,222
48.35808,22.56369,367,0.5,0.66,05/03/2019,1221,N20,VIIRS,h,2,290.59,9.42,D,0,17.8,243
48.35839,22.56507,367,0.5,0.66,05/03/2019,1221,N20,VIIRS,h,2,290.49,11.67,D,0,17.8,243
50.21568,31.35635,367,0.5,0.66,09/03/2019,925,N20,VIIRS,h,2,293.2,29.25,D,0,11.4,254
46.87765,30.31659,367,0.39,0.59,13/03/2019,949,N20,VIIRS,h,2,295.11,6.09,D,0,10.0,330
48.97701,30.61069,367,0.33,0.55,13/03/2019,950,N20,VIIRS,h,2,290.09,30.07,D,0,8.6,274
49.66244,32.95633,367,0.4,0.6,13/03/2019,1130,N20,VIIRS,h,2,290.55,31.66,D,0,9.3,280
47.19977,32.61158,367,0.37,0.58,13/03/2019,1130,N20,VIIRS,h,2,290.3,19.08,D,0,10.8,353
48.2364,32.42984,367,0.37,0.58,13/03/2019,1130,N20,VIIRS,h,2,290.85,6.98,D,0,9.0,325
48.51784,24.69316,367,0.32,0.55,17/03/2019,1015,N20,VIIRS,h,2,294.06,6.54,D,0,22.8,229
48.5131,24.69592,367,0.32,0.55,17/03/2019,1015,N20,VIIRS,h,2,290.46,6.54,D,0,22.8,229
48.61102,25.50674,367,0.35,0.57,17/03/2019,1155,N20,VIIRS,h,2,300.33,5.41,D,0,9.1,234
48.7387,24.81615,367,0.33,0.55,17/03/2019,1155,N20,VIIRS,h,2,293.08,4.83,D,0,8.7,216
48.82326,24.81384,367,0.33,0.55,17/03/2019,1155,N20,VIIRS,h,2,295.55,8.82,D,0,10.3,210
48.35898,25.50073,367,0.35,0.57,17/03/2019,1155,N20,VIIRS,h,2,302.13,12.81,D,0,8.0,229
48.39777,26.71673,367,0.4,0.6,17/03/2019,1155,N20,VIIRS,h,2,294.94,7.38,D,0,10.5,196
48.35873,25.50183,367,0.35,0.57,17/03/2019,1155,N20,VIIRS,h,2,299.76,13.94,D,0,8.0,229
48.39428,24.9748,367,0.33,0.55,17/03/2019,1155,N20,VIIRS,h,2,290.92,6.32,D,0,19.7,239
49.14328,25.2864,367,0.34,0.56,17/03/2019,1156,N20,VIIRS,h,2,294.65,6.27,D,0,11.4,226
45.55743,29.48852,367,0.4,0.6,18/03/2019,955,N20,VIIRS,h,2,291.01,5.53,D,0,18.2,159
47.65091,30.2129,367,0.32,0.55,18/03/2019,956,N20,VIIRS,h,2,291.73,4.67,D,0,16.0,156
50.63322,27.74017,367,0.33,0.55,18/03/2019,957,N20,VIIRS,h,2,292.6,7.02,D,0,16.8,209
46.55486,32.48814,367,0.43,0.62,18/03/2019,1136,N20,VIIRS,h,2,291.03,23.31,D,3,12.9,158
48.79954,30.58101,367,0.36,0.58,18/03/2019,1136,N20,VIIRS,h,2,293.01,10.16,D,0,17.4,166
48.71274,33.65385,367,0.5,0.66,18/03/2019,1136,N20,VIIRS,h,2,293.62,24.91,D,0,15.2,166
48.71305,33.65549,367,0.5,0.66,18/03/2019,1136,N20,VIIRS,h,2,291.25,14.54,D,0,15.2,166
48.42893,32.56909,367,0.45,0.63,18/03/2019,1136,N20,VIIRS,h,2,293.87,12.79,D,0,16.5,158
47.92495,33.71537,367,0.5,0.66,18/03/2019,1136,N20,VIIRS,h,2,290.8,21.41,D,0,13.4,150
47.83254,31.04746,367,0.38,0.58,18/03/2019,1136,N20,VIIRS,h,2,293.58,7.81,D,0,17.3,154
46.56002,32.465,367,0.43,0.62,18/03/2019,1136,N20,VIIRS,h,2,293.12,12.53,D,0,13.0,155
46.56032,32.47642,367,0.43,0.62,18/03/2019,1136,N20,VIIRS,h,2,297.22,45.7,D,3,12.9,158
51.11353,29.71741,367,0.34,0.56,18/03/2019,1137,N20,VIIRS,h,2,294.02,13.54,D,0,18.4,166
50.06784,29.96227,367,0.35,0.56,18/03/2019,1137,N20,VIIRS,h,2,292.72,17.77,D,0,18.3,167
49.94206,29.97027,367,0.35,0.56,18/03/2019,1137,N20,VIIRS,h,2,293.17,10.61,D,0,17.7,167
49.93682,29.97083,367,0.35,0.56,18/03/2019,1137,N20,VIIRS,h,2,294.98,8.47,D,0,17.7,167
49.28922,31.64923,367,0.41,0.61,18/03/2019,1137,N20,VIIRS,h,2,291.59,9.88,D,0,18.5,168
45.44343,29.59778,367,0.55,0.43,19/03/2019,1117,N20,VIIRS,h,2,326.92,154.57,D,0,17.5,136
45.44735,29.59704,367,0.55,0.43,19/03/2019,1117,N20,VIIRS,h,2,327.28,193.77,D,0,17.5,136
48.43194,22.17769,367,0.36,0.57,22/03/2019,1021,N20,VIIRS,h,2,292.0,10.56,D,0,9.6,346
48.33805,22.57849,367,0.35,0.56,22/03/2019,1021,N20,VIIRS,h,2,291.78,6.67,D,0,7.8,338
47.99928,23.62111,367,0.51,0.66,23/03/2019,1002,N20,VIIRS,h,2,290.14,8.99,D,0,6.4,102
50.08628,26.5282,367,0.33,0.55,23/03/2019,1003,N20,VIIRS,h,2,290.55,9.97,D,0,13.3,335
49.59873,26.45917,367,0.34,0.56,23/03/2019,1003,N20,VIIRS,h,2,293.34,16.64,D,0,14.4,337
48.30832,22.65208,367,0.54,0.68,23/03/2019,1003,N20,VIIRS,h,2,295.08,12.35,D,0,7.6,22
49.44798,27.0881,367,0.33,0.55,23/03/2019,1003,N20,VIIRS,h,2,291.58,6.81,D,0,14.7,338
48.1074,22.94559,367,0.54,0.68,23/03/2019,1003,N20,VIIRS,h,2,291.24,7.42,D,0,8.4,15
49.2937,27.22623,367,0.33,0.55,23/03/2019,1003,N20,VIIRS,h,2,292.75,17.74,D,0,14.6,338
49.74951,24.28837,367,0.42,0.61,23/03/2019,1003,N20,VIIRS,h,2,290.27,10.27,D,0,7.4,335
49.74863,24.28863,367,0.42,0.61,23/03/2019,1003,N20,VIIRS,h,2,290.51,9.15,D,0,7.4,335
50.2221,23.8546,367,0.42,0.61,23/03/2019,1003,N20,VIIRS,h,2,296.1,25.14,D,0,6.0,323
50.64432,24.24787,367,0.39,0.59,23/03/2019,1003,N20,VIIRS,h,2,292.77,4.32,D,0,7.7,343
51.10844,25.19506,367,0.35,0.56,23/03/2019,1003,N20,VIIRS,h,2,298.11,21.89,D,0,10.1,326
51.27756,24.75763,367,0.35,0.57,23/03/2019,1003,N20,VIIRS,h,2,294.09,13.4,D,0,8.2,327
51.24455,24.52966,367,0.36,0.58,23/03/2019,1003,N20,VIIRS,h,2,291.14,9.71,D,0,7.8,320
51.24419,24.52869,367,0.36,0.58,23/03/2019,1003,N20,VIIRS,h,2,293.21,15.94,D,0,7.8,320
45.45649,28.38745,367,0.32,0.55,23/03/2019,1142,N20,VIIRS,h,2,300.79,12.15,D,0,18.0,340
45.23988,28.78696,367,0.33,0.56,23/03/2019,1142,N20,VIIRS,h,2,292.64,11.3,D,3,19.7,339
45.4414,29.28028,367,0.35,0.57,23/03/2019,1142,N20,VIIRS,h,2,294.53,8.42,D,0,17.9,345
51.11174,28.09034,367,0.34,0.56,23/03/2019,1143,N20,VIIRS,h,2,290.91,13.21,D,0,15.3,339
51.12318,29.80757,367,0.41,0.6,23/03/2019,1143,N20,VIIRS,h,2,292.62,13.6,D,0,17.9,346
50.83686,28.17902,367,0.34,0.56,23/03/2019,1143,N20,VIIRS,h,2,292.9,7.96,D,0,16.4,341
50.79447,27.62527,367,0.33,0.55,23/03/2019,1143,N20,VIIRS,h,2,290.15,7.46,D,0,15.1,338
50.48299,28.9205,367,0.37,0.58,23/03/2019,1143,N20,VIIRS,h,2,290.08,7.79,D,0,18.2,343
49.99241,24.84214,367,0.48,0.48,23/03/2019,1143,N20,VIIRS,h,2,293.85,27.17,D,0,8.5,338
49.98489,28.41287,367,0.35,0.57,23/03/2019,1143,N20,VIIRS,h,2,292.04,4.89,D,0,15.4,342
49.87239,27.60571,367,0.32,0.55,23/03/2019,1143,N20,VIIRS,h,2,291.84,7.62,D,0,15.6,336
49.87259,27.61026,367,0.32,0.55,23/03/2019,1143,N20,VIIRS,h,2,292.92,7.62,D,0,15.6,336
49.81218,27.74357,367,0.32,0.55,23/03/2019,1143,N20,VIIRS,h,2,291.98,9.28,D,0,15.6,337
49.80917,27.74321,367,0.32,0.55,23/03/2019,1143,N20,VIIRS,h,2,292.8,7.85,D,0,15.6,337
49.70395,27.74623,367,0.32,0.55,23/03/2019,1143,N20,VIIRS,h,2,291.0,4.51,D,0,16.0,337
49.72899,29.01854,367,0.37,0.58,23/03/2019,1143,N20,VIIRS,h,2,295.76,15.84,D,0,17.4,344
48.00058,23.5991,367,0.41,0.45,23/03/2019,1143,N20,VIIRS,h,2,297.44,12.8,D,0,6.4,102
51.2183,23.75854,367,0.45,0.47,23/03/2019,1144,N20,VIIRS,h,2,292.33,9.47,D,0,5.9,318
47.57712,30.36397,367,0.43,0.62,24/03/2019,943,N20,VIIRS,h,2,290.68,21.82,D,0,8.2,291
48.11657,31.76192,367,0.36,0.58,24/03/2019,943,N20,VIIRS,h,2,292.55,13.55,D,0,10.1,300
48.12143,31.75865,367,0.36,0.58,24/03/2019,943,N20,VIIRS,h,2,295.38,5.35,D,0,10.1,300
47.63231,29.94036,367,0.45,0.63,24/03/2019,943,N20,VIIRS,h,2,294.33,9.03,D,0,9.2,288
49.82509,24.53841,367,0.62,0.72,24/03/2019,944,N20,VIIRS,h,2,291.06,13.16,D,0,11.0,294
51.07967,28.09139,367,0.41,0.61,24/03/2019,944,N20,VIIRS,h,2,290.18,8.23,D,0,14.8,298
51.07877,28.09005,367,0.41,0.61,24/03/2019,944,N20,VIIRS,h,2,290.71,9.03,D,0,14.8,298
50.15119,23.98062,367,0.64,0.72,24/03/2019,944,N20,VIIRS,h,2,291.67,36.95,D,0,11.6,307
51.01147,27.69399,367,0.41,0.45,24/03/2019,1124,N20,VIIRS,h,2,292.66,13.7,D,0,14.6,299
51.58827,27.01445,367,0.39,0.44,24/03/2019,1125,N20,VIIRS,h,2,294.11,12.21,D,0,15.2,301
47.21738,37.86797,367,0.34,0.56,25/03/2019,924,N20,VIIRS,h,2,296.63,14.66,D,0,13.8,223
48.0053,35.73932,367,0.4,0.6,25/03/2019,924,N20,VIIRS,h,2,292.2,5.5,D,0,11.2,217
48.28592,34.45181,367,0.44,0.62,25/03/2019,924,N20,VIIRS,h,2,291.43,12.07,D,0,8.9,225
51.16927,31.70368,367,0.45,0.63,25/03/2019,925,N20,VIIRS,h,2,292.16,22.77,D,0,6.3,278
51.8913,33.17345,367,0.37,0.58,25/03/2019,925,N20,VIIRS,h,2,290.19,8.11,D,0,7.9,263
51.89471,33.16986,367,0.37,0.58,25/03/2019,925,N20,VIIRS,h,2,291.02,11.55,D,0,7.9,263
47.55686,38.19687,367,0.34,0.56,25/03/2019,1104,N20,VIIRS,h,2,300.22,7.56,D,0,12.6,226
47.68603,38.14599,367,0.34,0.56,25/03/2019,1104,N20,VIIRS,h,2,300.41,5.3,D,0,12.2,231
47.6917,38.14655,367,0.34,0.56,25/03/2019,1104,N20,VIIRS,h,2,297.68,11.73,D,0,12.2,231
48.43783,22.45064,367,0.35,0.57,27/03/2019,1208,N20,VIIRS,h,2,299.55,15.43,D,0,12.1,339
48.46141,22.77517,367,0.37,0.58,27/03/2019,1208,N20,VIIRS,h,2,290.79,5.99,D,0,10.7,339
48.44131,22.57929,367,0.36,0.57,27/03/2019,1208,N20,VIIRS,h,2,294.61,12.84,D,0,11.0,340
49.31801,24.6694,367,0.45,0.63,27/03/2019,1208,N20,VIIRS,h,2,290.03,10.29,D,0,21.5,312
50.04602,29.47596,367,0.46,0.63,28/03/2019,1149,N20,VIIRS,h,2,291.35,13.22,D,0,8.0,329
50.81837,31.62464,367,0.58,0.69,28/03/2019,1150,N20,VIIRS,h,2,291.77,16.49,D,0,10.8,332
50.81843,31.61627,367,0.57,0.69,28/03/2019,1150,N20,VIIRS,h,2,295.68,16.49,D,0,10.8,332
51.2796,31.03838,367,0.54,0.68,28/03/2019,1150,N20,VIIRS,h,2,290.26,11.32,D,0,10.3,325
51.28194,31.03771,367,0.54,0.68,28/03/2019,1150,N20,VIIRS,h,2,292.15,18.56,D,0,10.3,325
51.34247,31.53923,367,0.57,0.69,28/03/2019,1150,N20,VIIRS,h,2,290.05,10.68,D,0,10.5,325
47.15513,37.53091,367,0.59,0.7,28/03/2019,2222,N20,VIIRS,h,2,272.14,13.26,N,2,14.3,324
47.67495,31.40707,367,0.33,0.55,29/03/2019,949,N20,VIIRS,h,2,290.51,5.11,D,0,9.1,303
51.50266,30.87806,367,0.33,0.55,29/03/2019,1131,N20,VIIRS,h,2,291.27,9.11,D,0,17.3,287
47.58806,36.57466,367,0.34,0.56,30/03/2019,1111,N20,VIIRS,h,2,298.53,4.99,D,0,12.0,272
48.85897,36.31195,367,0.34,0.56,30/03/2019,1111,N20,VIIRS,h,2,293.99,8.43,D,0,12.6,277
48.92949,36.64458,367,0.35,0.57,30/03/2019,1111,N20,VIIRS,h,2,292.03,9.41,D,0,12.6,276
48.99879,36.7939,367,0.36,0.57,30/03/2019,1111,N20,VIIRS,h,2,290.79,4.75,D,0,11.9,274
49.15874,36.45563,367,0.35,0.57,30/03/2019,1111,N20,VIIRS,h,2,296.02,9.9,D,0,12.3,278
47.8771,35.15342,367,0.71,0.75,31/03/2019,105,N20,VIIRS,h,2,276.79,35.65,N,2,6.5,138
47.87559,35.1525,367,0.71,0.75,31/03/2019,105,N20,VIIRS,h,2,276.58,26.67,N,2,6.5,138
47.25285,37.5985,367,0.48,0.64,31/03/2019,911,N20,VIIRS,h,2,299.21,22.94,D,0,7.0,85
47.25441,37.59882,367,0.48,0.64,31/03/2019,911,N20,VIIRS,h,2,297.42,14.76,D,0,7.0,85
47.09319,37.6053,367,0.48,0.65,31/03/2019,911,N20,VIIRS,h,2,295.58,13.92,D,2,7.4,74
49.55293,33.5307,367,0.58,0.7,31/03/2019,912,N20,VIIRS,h,2,296.43,9.66,D,0,9.1,231
49.6848,32.71502,367,0.62,0.71,31/03/2019,912,N20,VIIRS,h,2,297.71,27.15,D,0,7.7,231
49.67361,35.49349,367,0.48,0.65,31/03/2019,912,N20,VIIRS,h,2,296.14,26.79,D,0,9.9,232
48.29959,34.60909,367,0.58,0.7,31/03/2019,912,N20,VIIRS,h,2,292.22,15.63,D,0,5.6,216
49.24128,37.44545,367,0.41,0.61,31/03/2019,912,N20,VIIRS,h,2,295.71,5.22,D,0,8.8,230
49.76147,38.18368,367,0.37,0.58,31/03/2019,912,N20,VIIRS,h,2,298.21,4.98,D,0,10.7,230
47.76701,35.19771,367,0.58,0.69,31/03/2019,912,N20,VIIRS,h,2,291.09,16.44,D,0,6.3,133
48.18502,37.90736,367,0.43,0.62,31/03/2019,912,N20,VIIRS,h,2,292.24,9.48,D,0,6.2,182
48.21123,38.24978,367,0.42,0.61,31/03/2019,912,N20,VIIRS,h,2,293.4,5.84,D,2,6.3,170
48.26274,38.55916,367,0.4,0.6,31/03/2019,912,N20,VIIRS,h,2,298.39,9.35,D,0,8.2,198
49.94711,36.41318,367,0.43,0.62,31/03/2019,912,N20,VIIRS,h,2,292.06,4.31,D,0,10.4,237
50.63404,32.89252,367,0.56,0.69,31/03/2019,913,N20,VIIRS,h,2,294.68,17.39,D,0,9.1,240
50.63745,32.88964,367,0.56,0.69,31/03/2019,913,N20,VIIRS,h,2,295.74,17.29,D,0,9.1,240
51.15308,32.72697,367,0.54,0.68,31/03/2019,913,N20,VIIRS,h,2,294.07,14.54,D,0,12.6,246
51.57893,31.41127,367,0.59,0.7,31/03/2019,913,N20,VIIRS,h,2,296.41,7.75,D,0,12.6,256
51.58086,31.41038,367,0.59,0.7,31/03/2019,913,N20,VIIRS,h,2,296.88,15.25,D,0,12.6,256
51.04078,30.91088,367,0.64,0.72,31/03/2019,913,N20,VIIRS,h,2,294.05,18.18,D,0,11.0,256
51.05209,30.87852,367,0.64,0.72,31/03/2019,913,N20,VIIRS,h,2,298.91,18.59,D,0,11.0,256
51.05236,30.90466,367,0.64,0.72,31/03/2019,913,N20,VIIRS,h,2,294.12,12.42,D,0,11.0,256
51.0521,30.88335,367,0.64,0.72,31/03/2019,913,N20,VIIRS,h,2,295.06,12.79,D,0,11.0,256
51.05486,30.86995,367,0.64,0.72,31/03/2019,913,N20,VIIRS,h,2,295.19,18.53,D,0,10.9,256
51.10783,30.92748,367,0.64,0.72,31/03/2019,913,N20,VIIRS,h,2,294.22,10.11,D,0,11.3,255
48.3779,37.74451,367,0.48,0.48,31/03/2019,1052,N20,VIIRS,h,2,303.74,15.92,D,0,5.9,187
48.0534,37.61191,367,0.47,0.47,31/03/2019,1052,N20,VIIRS,h,2,339.96,185.12,D,0,6.0,174
47.84268,37.75615,367,0.47,0.48,31/03/2019,1052,N20,VIIRS,h,2,304.07,13.75,D,0,6.7,175
50.17154,36.59229,367,0.44,0.46,31/03/2019,1052,N20,VIIRS,h,2,334.97,181.58,D,0,11.0,237
51.11107,30.93167,367,0.43,0.38,31/03/2019,1053,N20,VIIRS,h,2,300.18,12.61,D,0,11.3,255
51.04786,30.91272,367,0.43,0.38,31/03/2019,1053,N20,VIIRS,h,2,302.42,45.05,D,0,11.0,256
50.9354,33.85511,367,0.53,0.42,31/03/2019,1053,N20,VIIRS,h,2,299.83,19.03,D,0,11.7,236
48.15193,23.36091,367,0.77,0.77,31/03/2019,1233,N20,VIIRS,h,2,297.63,21.83,D,0,5.7,51
48.14651,23.3619,367,0.77,0.77,31/03/2019,1233,N20,VIIRS,h,2,297.48,12.47,D,0,5.7,51
48.42058,22.85215,367,0.73,0.76,31/03/2019,1233,N20,VIIRS,h,2,296.39,24.05,D,0,6.7,67
48.48415,23.23347,367,0.76,0.77,31/03/2019,1233,N20,VIIRS,h,2,297.07,16.1,D,0,4.7,355
47.87009,35.16436,367,0.45,0.63,01/04/2019,46,N20,VIIRS,h,2,285.58,8.89,N,2,14.0,0
51.10137,30.91913,367,0.48,0.48,01/04/2019,46,N20,VIIRS,h,2,280.92,15.86,N,0,18.2,350
48.10647,39.16633,367,0.6,0.71,01/04/2019,853,N20,VIIRS,h,2,298.23,14.15,D,0,9.5,82
47.90664,38.27172,367,0.67,0.73,01/04/2019,853,N20,VIIRS,h,2,300.63,23.06,D,0,8.2,79
48.93589,39.16613,367,0.56,0.69,01/04/2019,853,N20,VIIRS,h,2,297.23,27.29,D,0,7.3,135
48.01012,37.20368,367,0.73,0.76,01/04/2019,853,N20,VIIRS,h,2,294.49,17.73,D,0,9.1,63
49.21209,36.85496,367,0.68,0.74,01/04/2019,853,N20,VIIRS,h,2,293.91,15.3,D,0,13.9,353
49.627,38.1177,367,0.59,0.7,01/04/2019,853,N20,VIIRS,h,2,294.74,8.02,D,0,13.2,352
51.47865,31.73616,367,0.38,0.36,01/04/2019,1034,N20,VIIRS,h,2,296.14,11.28,D,0,19.3,347
50.25151,33.66446,367,0.39,0.36,01/04/2019,1034,N20,VIIRS,h,2,336.51,149.94,D,0,18.5,349
50.25075,33.65904,367,0.39,0.36,01/04/2019,1034,N20,VIIRS,h,2,334.57,149.94,D,0,18.5,349
49.83077,28.54136,367,0.43,0.38,01/04/2019,1034,N20,VIIRS,h,2,298.36,11.99,D,0,15.4,4
51.08049,30.91221,367,0.39,0.36,01/04/2019,1034,N20,VIIRS,h,2,293.25,31.6,D,0,18.2,350
48.62043,22.25033,367,0.41,0.61,01/04/2019,1214,N20,VIIRS,h,2,295.98,14.58,D,0,16.1,27
48.61495,22.25629,367,0.41,0.61,01/04/2019,1214,N20,VIIRS,h,2,296.45,14.58,D,0,16.1,27
48.44125,22.43781,367,0.42,0.61,01/04/2019,1214,N20,VIIRS,h,2,299.85,74.64,D,0,12.4,22
48.44139,22.44364,367,0.42,0.61,01/04/2019,1214,N20,VIIRS,h,2,294.27,74.64,D,0,12.4,22
48.44517,22.44892,367,0.42,0.61,01/04/2019,1214,N20,VIIRS,h,2,295.57,22.88,D,0,12.4,22
48.43917,22.43762,367,0.42,0.61,01/04/2019,1214,N20,VIIRS,h,2,292.88,58.35,D,0,12.4,22
49.88073,27.48466,367,0.72,0.75,01/04/2019,1215,N20,VIIRS,h,2,297.51,23.21,D,0,16.4,5
49.88494,27.48604,367,0.72,0.76,01/04/2019,1215,N20,VIIRS,h,2,293.19,35.33,D,0,16.4,5
50.25449,25.62336,367,0.59,0.7,01/04/2019,1215,N20,VIIRS,h,2,290.88,10.2,D,0,14.7,16
50.49428,26.59519,367,0.66,0.73,01/04/2019,1215,N20,VIIRS,h,2,293.58,21.72,D,0,16.2,5
51.10524,28.09772,367,0.76,0.77,01/04/2019,1215,N20,VIIRS,h,2,293.28,37.09,D,0,16.5,357
49.32654,23.84639,367,0.49,0.65,01/04/2019,1215,N20,VIIRS,h,2,293.11,21.47,D,0,12.3,23
49.3326,23.84636,367,0.49,0.65,01/04/2019,1215,N20,VIIRS,h,2,292.73,21.47,D,0,12.3,23
49.58788,25.56787,367,0.59,0.7,01/04/2019,1215,N20,VIIRS,h,2,294.42,23.79,D,0,15.8,14
49.73684,23.31995,367,0.47,0.64,01/04/2019,1215,N20,VIIRS,h,2,301.49,38.75,D,0,13.5,33
49.75717,25.42121,367,0.58,0.7,01/04/2019,1215,N20,VIIRS,h,2,290.16,19.76,D,0,15.9,18
48.98771,27.13425,367,0.69,0.74,01/04/2019,1215,N20,VIIRS,h,2,290.42,24.15,D,0,17.2,11
49.56407,35.2364,367,0.4,0.6,01/04/2019,2247,N20,VIIRS,h,2,273.91,5.72,N,0,15.7,352
49.50126,33.58777,367,0.47,0.64,01/04/2019,2247,N20,VIIRS,h,2,275.35,8.34,N,0,18.6,352
49.47422,33.15976,367,0.49,0.65,01/04/2019,2247,N20,VIIRS,h,2,275.73,7.48,N,0,18.3,351
46.14251,28.99049,367,0.49,0.49,02/04/2019,1014,N20,VIIRS,h,2,301.02,10.73,D,0,18.1,21
49.59497,33.72611,367,0.42,0.38,02/04/2019,1015,N20,VIIRS,h,2,295.05,7.28,D,0,20.7,16
49.97921,33.76514,367,0.42,0.38,02/04/2019,1015,N20,VIIRS,h,2,294.6,10.86,D,0,20.4,19
49.37128,24.93588,367,0.6,0.53,02/04/2019,1015,N20,VIIRS,h,2,296.22,21.34,D,0,17.0,106
50.58184,29.65511,367,0.54,0.42,02/04/2019,1015,N20,VIIRS,h,2,294.15,10.76,D,0,11.7,40
49.21759,24.01299,367,0.33,0.55,02/04/2019,1015,N20,VIIRS,h,2,290.02,15.29,D,0,21.4,117
49.21585,24.01058,367,0.33,0.55,02/04/2019,1015,N20,VIIRS,h,2,298.29,8.32,D,0,21.4,117
49.30574,23.89827,367,0.33,0.55,02/04/2019,1015,N20,VIIRS,h,2,290.37,9.76,D,0,21.6,114
49.47234,23.95755,367,0.33,0.55,02/04/2019,1015,N20,VIIRS,h,2,291.4,4.84,D,0,21.3,114
50.93292,28.19842,367,0.4,0.44,02/04/2019,1015,N20,VIIRS,h,2,293.77,16.52,D,0,11.8,59
49.69293,23.29118,367,0.34,0.56,02/04/2019,1015,N20,VIIRS,h,2,290.65,3.94,D,0,25.5,114
50.01289,23.34507,367,0.33,0.55,02/04/2019,1015,N20,VIIRS,h,2,290.97,6.22,D,0,23.2,110
45.92541,28.76746,367,0.48,0.65,02/04/2019,1155,N20,VIIRS,h,2,294.69,35.47,D,0,17.6,21
45.91926,28.76104,367,0.48,0.65,02/04/2019,1155,N20,VIIRS,h,2,290.68,8.62,D,0,17.9,20
48.85058,27.2142,367,0.42,0.61,02/04/2019,1155,N20,VIIRS,h,2,294.16,12.57,D,0,12.4,57
48.85252,27.21343,367,0.42,0.61,02/04/2019,1155,N20,VIIRS,h,2,295.22,9.34,D,0,12.4,57
48.95151,29.81038,367,0.56,0.69,02/04/2019,1155,N20,VIIRS,h,2,290.77,10.02,D,0,15.1,25
48.86699,24.74221,367,0.32,0.55,02/04/2019,1155,N20,VIIRS,h,2,301.65,11.05,D,0,15.5,118
48.94295,25.20128,367,0.34,0.56,02/04/2019,1155,N20,VIIRS,h,2,292.74,4.25,D,0,15.3,106
46.58112,29.9573,367,0.55,0.68,02/04/2019,1155,N20,VIIRS,h,2,291.86,23.48,D,3,16.8,11
46.57905,29.95618,367,0.55,0.68,02/04/2019,1155,N20,VIIRS,h,2,292.08,9.66,D,3,16.8,11
45.93336,28.76734,367,0.48,0.65,02/04/2019,1155,N20,VIIRS,h,2,294.6,11.47,D,0,17.6,21
45.9313,28.7615,367,0.48,0.65,02/04/2019,1155,N20,VIIRS,h,2,298.77,126.1,D,0,17.6,21
