latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
47.99961,28.5843,317.42,0.34,0.56,2024-01-02,2319,N20,VIIRS,n,2,263.58,1.6,N,0
45.96941,28.66134,342.1,0.4,0.44,2024-02-02,1123,N20,VIIRS,n,2,280.55,8.54,D,0
46.61625,29.12349,295.73,0.49,0.4,2024-02-07,2345,N20,VIIRS,n,2,272.61,1.5,N,0
46.61556,29.12979,319.06,0.49,0.4,2024-02-07,2345,N20,VIIRS,n,2,276.23,1.5,N,0
45.86218,28.124,333.86,0.43,0.38,2024-02-08,1110,N20,VIIRS,n,2,286.31,8.95,D,0
45.86285,28.12957,331.54,0.43,0.38,2024-02-08,1110,N20,VIIRS,n,2,285.78,10.94,D,0
45.8986,28.16067,338.48,0.45,0.39,2024-02-15,1039,N20,VIIRS,n,2,283.14,13.61,D,0
45.8966,28.16342,338.41,0.45,0.39,2024-02-15,1039,N20,VIIRS,n,2,281.55,5.43,D,0
45.90008,28.16204,341.46,0.45,0.39,2024-02-15,1039,N20,VIIRS,n,2,278.38,5.43,D,0
48.23501,27.23011,333.4,0.4,0.37,2024-02-19,1105,N20,VIIRS,n,2,275.3,2.96,D,0
45.79367,28.60342,337.32,0.4,0.37,2024-02-20,1045,N20,VIIRS,n,2,278.89,21.74,D,0
46.64838,29.11232,354.16,0.42,0.61,2024-02-22,1148,N20,VIIRS,n,2,287.99,5.27,D,0
47.70939,28.86058,327.59,0.42,0.61,2024-02-22,1149,N20,VIIRS,n,2,282.54,2.09,D,0
45.62094,28.16523,339.87,0.44,0.46,2024-02-23,1129,N20,VIIRS,n,2,285.49,27.19,D,0
45.61666,28.16579,338.06,0.44,0.46,2024-02-23,1129,N20,VIIRS,n,2,278.73,4.57,D,0
46.74462,29.80141,350.52,0.54,0.51,2024-02-23,1130,N20,VIIRS,n,2,290.35,8.84,D,0
46.7428,29.80265,326.11,0.54,0.51,2024-02-23,1130,N20,VIIRS,n,2,289.68,4.67,D,0
46.75745,28.4635,336.96,0.47,0.48,2024-02-23,1130,N20,VIIRS,n,2,286.19,5.56,D,0
46.75757,28.46461,339.16,0.47,0.48,2024-02-23,1130,N20,VIIRS,n,2,287.16,10.95,D,0
46.74749,29.80206,341.33,0.54,0.51,2024-02-23,1130,N20,VIIRS,n,2,290.29,4.67,D,0
46.634,29.34002,326.38,0.7,0.75,2024-02-24,0931,N20,VIIRS,n,2,285.35,7.02,D,0
45.74748,28.38368,337.08,0.44,0.38,2024-02-24,1110,N20,VIIRS,n,2,291.72,15.12,D,0
46.02428,28.34722,325.31,0.44,0.38,2024-02-24,1110,N20,VIIRS,n,2,291.36,1.66,D,0
45.87398,28.17754,331.3,0.43,0.38,2024-02-24,1110,N20,VIIRS,n,2,290.29,4.12,D,0
47.76661,29.19222,328.59,0.49,0.4,2024-02-24,1111,N20,VIIRS,n,2,288.81,4.45,D,0
