latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
47.78524,29.01623,296.79,0.46,0.63,2020-01-02,0111,N20,VIIRS,n,2,270.68,0.84,N,2
47.05787,28.78524,297.3,0.65,0.73,2020-01-03,2253,N20,VIIRS,n,2,266.92,0.96,N,0
47.78618,29.01639,296.07,0.54,0.42,2020-01-04,0034,N20,VIIRS,n,2,269.99,1.86,N,2
46.75182,29.92547,327.58,0.39,0.36,2020-01-08,1045,N20,VIIRS,n,2,277.2,1.92,D,0
46.49174,29.95885,331.65,0.42,0.61,2020-01-11,0949,N20,VIIRS,n,2,278.79,2.88,D,0
47.47821,28.48771,348.26,0.48,0.48,2020-01-11,1129,N20,VIIRS,n,2,282.96,14.27,D,0
46.53247,28.56353,338.53,0.45,0.39,2020-01-12,1110,N20,VIIRS,n,2,283.14,4.02,D,0
46.79071,29.85859,326.4,0.39,0.59,2020-01-21,1142,N20,VIIRS,n,2,276.43,1.8,D,0
46.17399,28.45625,337.5,0.33,0.55,2020-01-21,1142,N20,VIIRS,n,2,281.64,4.27,D,0
46.17185,28.458,353.62,0.33,0.55,2020-01-21,1142,N20,VIIRS,n,2,282.6,3.69,D,0
46.49603,29.94632,328.56,0.39,0.59,2020-01-21,1142,N20,VIIRS,n,2,280.48,2.98,D,0
46.47566,28.75615,314.84,0.41,0.37,2020-01-21,2357,N20,VIIRS,n,2,269.58,1.31,N,0
46.26173,28.41869,308.64,0.41,0.37,2020-01-21,2357,N20,VIIRS,n,2,270.64,1.4,N,0
46.26512,28.41964,301.04,0.41,0.37,2020-01-21,2357,N20,VIIRS,n,2,269.75,1.4,N,0
46.26468,28.42082,318.21,0.41,0.37,2020-01-21,2357,N20,VIIRS,n,2,269.46,1.3,N,0
46.49776,29.96263,333.53,0.49,0.65,2020-01-22,0943,N20,VIIRS,n,2,282.02,3.47,D,0
46.49226,29.96622,330.75,0.49,0.65,2020-01-22,0943,N20,VIIRS,n,2,281.47,3.68,D,0
46.40909,29.83231,329.69,0.5,0.66,2020-01-22,0943,N20,VIIRS,n,2,282,2.82,D,0
47.16772,28.31384,346.14,0.4,0.44,2020-01-22,1123,N20,VIIRS,n,2,285.77,4.37,D,0
47.30914,28.33281,347.25,0.4,0.44,2020-01-22,1123,N20,VIIRS,n,2,285.58,6.9,D,0
47.62883,27.95065,338.84,0.39,0.44,2020-01-22,1123,N20,VIIRS,n,2,284.32,12.96,D,0
46.8886,29.21785,344.74,0.43,0.46,2020-01-22,1123,N20,VIIRS,n,2,281.58,9.03,D,0
47.77352,28.47319,347.4,0.41,0.45,2020-01-22,1123,N20,VIIRS,n,2,275.12,7.68,D,0
47.90769,27.62363,327.54,0.57,0.43,2020-01-22,1123,N20,VIIRS,n,2,280.03,7.49,D,0
46.68604,29.08782,337.45,0.42,0.45,2020-01-22,1123,N20,VIIRS,n,2,278.08,6.05,D,0
46.69396,29.08079,338.07,0.42,0.45,2020-01-22,1123,N20,VIIRS,n,2,275.26,6.92,D,0
47.75568,28.46007,328.7,0.41,0.45,2020-01-22,1123,N20,VIIRS,n,2,276.51,3.23,D,0
46.88812,29.21207,339.85,0.43,0.46,2020-01-22,1123,N20,VIIRS,n,2,280.05,4.42,D,0
46.66753,29.44277,333.19,0.55,0.43,2020-01-22,2338,N20,VIIRS,n,2,274.23,5.96,N,0
46.66185,29.4367,302.73,0.61,0.71,2020-01-23,0118,N20,VIIRS,n,2,272.54,2.31,N,0
46.6653,29.448,297.77,0.61,0.71,2020-01-23,0118,N20,VIIRS,n,2,272.21,2.44,N,0
46.66772,29.44096,314.02,0.61,0.71,2020-01-23,0118,N20,VIIRS,n,2,272.48,2.78,N,0
46.66279,29.43571,307.66,0.61,0.71,2020-01-23,0118,N20,VIIRS,n,2,272.46,1.62,N,0
46.66621,29.44698,307.02,0.61,0.71,2020-01-23,0118,N20,VIIRS,n,2,272.33,2.1,N,0
46.66868,29.43995,308.62,0.61,0.71,2020-01-23,0118,N20,VIIRS,n,2,272.22,2.1,N,0
46.39697,28.54201,338.9,0.41,0.37,2020-01-23,1104,N20,VIIRS,n,2,277.26,5.29,D,0
46.51578,29.82733,329.76,0.44,0.39,2020-01-23,1104,N20,VIIRS,n,2,276.69,2.76,D,0
46.94741,28.8482,333.39,0.42,0.38,2020-01-23,1104,N20,VIIRS,n,2,282.61,6.45,D,0
47.3674,27.84913,330.47,0.4,0.37,2020-01-23,1104,N20,VIIRS,n,2,280.42,3.95,D,0
46.45575,30.01089,299.35,0.56,0.52,2020-01-23,2319,N20,VIIRS,n,2,267.02,2.06,N,0
46.46051,30.01155,306.63,0.56,0.52,2020-01-23,2319,N20,VIIRS,n,2,269.51,2.06,N,3
46.64009,29.254,325.61,0.39,0.36,2020-01-24,1045,N20,VIIRS,n,2,280.2,1.16,D,0
46.60347,29.36409,332.16,0.39,0.36,2020-01-24,1045,N20,VIIRS,n,2,278.96,2.62,D,0
46.3976,28.53505,327.97,0.4,0.37,2020-01-24,1045,N20,VIIRS,n,2,282.2,2.65,D,0
46.61719,29.87343,329.69,0.39,0.36,2020-01-24,1045,N20,VIIRS,n,2,281.46,2.75,D,0
46.06065,28.75224,345.29,0.4,0.37,2020-01-24,1045,N20,VIIRS,n,2,283.25,9.25,D,0
46.00934,28.57663,326.57,0.4,0.37,2020-01-24,1045,N20,VIIRS,n,2,281.13,1.51,D,0
47.42935,27.71774,344.35,0.41,0.37,2020-01-24,1045,N20,VIIRS,n,2,284.36,6.91,D,0
47.4387,29.19847,329.2,0.39,0.36,2020-01-24,1045,N20,VIIRS,n,2,281.4,5.98,D,0
47.25287,28.398,327.3,0.4,0.37,2020-01-24,1045,N20,VIIRS,n,2,280.1,1.89,D,0
47.06907,28.73604,339.3,0.39,0.36,2020-01-24,1045,N20,VIIRS,n,2,282.47,4.09,D,0
46.73111,28.50927,325.1,0.4,0.37,2020-01-24,1045,N20,VIIRS,n,2,280.38,1.33,D,0
46.72985,29.0286,327.17,0.39,0.36,2020-01-24,1045,N20,VIIRS,n,2,281.33,4.65,D,0
47.42722,28.44565,341.74,0.4,0.37,2020-01-24,1045,N20,VIIRS,n,2,282.94,7.04,D,0
47.87499,27.90091,328.11,0.4,0.37,2020-01-24,1045,N20,VIIRS,n,2,279.75,3.82,D,0
47.13846,28.58109,298.07,0.42,0.45,2020-01-25,0040,N20,VIIRS,n,2,267.26,0.6,N,0
46.44087,29.752,325.36,0.5,0.41,2020-01-25,1026,N20,VIIRS,n,2,282.28,6.29,D,0
47.05909,28.46248,347.83,0.54,0.42,2020-01-25,1026,N20,VIIRS,n,2,282.65,16.14,D,0
45.93524,28.19004,336.86,0.39,0.44,2020-01-25,1026,N20,VIIRS,n,2,284.38,6.11,D,0
46.7245,28.64848,326.01,0.54,0.42,2020-01-25,1026,N20,VIIRS,n,2,282.13,2,D,0
46.7258,28.64793,326.82,0.54,0.42,2020-01-25,1026,N20,VIIRS,n,2,281.62,3.43,D,0
48.03596,27.98216,337.43,0.54,0.42,2020-01-25,1027,N20,VIIRS,n,2,281.26,8.4,D,0
