latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
46.76211,29.09365,326.65,0.39,0.36,2022-01-07,1057,N20,VIIRS,n,2,278.9,1.92,D,0
46.13547,28.50099,327.69,0.4,0.37,2022-01-12,1103,N20,VIIRS,n,2,272.83,2.43,D,0
46.69547,29.54192,332.69,0.39,0.36,2022-01-13,1044,N20,VIIRS,n,2,273.6,2.62,D,0
45.52612,28.42398,340.38,0.33,0.55,2022-01-15,1006,N20,VIIRS,n,2,275.87,2.21,D,0
45.58006,28.22399,356.04,0.33,0.55,2022-01-15,1006,N20,VIIRS,l,2,278.65,7.77,D,0
45.57896,28.22,339.7,0.33,0.56,2022-01-15,1006,N20,VIIRS,n,2,280.72,7.1,D,0
45.57585,28.22423,332.69,0.33,0.56,2022-01-15,1006,N20,VIIRS,n,2,278.66,1.85,D,0
45.66656,28.23074,345.57,0.37,0.58,2022-01-15,1147,N20,VIIRS,n,2,278.51,3.16,D,0
47.71825,27.67068,333.67,0.43,0.46,2022-01-16,1128,N20,VIIRS,n,2,278.4,8.32,D,0
46.79784,28.2038,337.48,0.45,0.47,2022-01-16,1128,N20,VIIRS,n,2,281.05,7.26,D,0
47.18095,27.93652,334.76,0.44,0.46,2022-01-16,1128,N20,VIIRS,n,2,278.25,2.45,D,0
47.71448,27.67706,344.84,0.43,0.46,2022-01-16,1128,N20,VIIRS,n,2,281.97,8.32,D,0
45.82128,28.25151,326.08,0.44,0.46,2022-01-16,1128,N20,VIIRS,n,2,278.87,3.1,D,0
47.71871,27.67637,333.47,0.43,0.46,2022-01-16,1128,N20,VIIRS,n,2,277.38,8.32,D,0
48.25987,27.04197,326.24,0.41,0.45,2022-01-16,1129,N20,VIIRS,n,2,265.52,3.1,D,0
45.6153,28.19099,329.03,0.43,0.38,2022-01-17,1109,N20,VIIRS,n,2,278.27,3.11,D,0
46.87708,29.55649,338.66,0.49,0.4,2022-01-17,1109,N20,VIIRS,n,2,279.94,6.86,D,0
46.34771,28.83842,333.96,0.45,0.39,2022-01-17,1109,N20,VIIRS,n,2,283.57,6.32,D,0
46.22371,28.51341,328.75,0.44,0.39,2022-01-17,1109,N20,VIIRS,n,2,280.5,3.44,D,0
46.17093,28.73562,327.5,0.45,0.39,2022-01-17,1109,N20,VIIRS,n,2,281.82,1.83,D,0
46.99855,29.5174,299.04,0.43,0.62,2022-01-18,0104,N20,VIIRS,n,2,269.85,1.31,N,0
47.00016,29.51222,309.99,0.43,0.62,2022-01-18,0104,N20,VIIRS,n,2,269.27,1.31,N,0
45.65916,28.25912,331.66,0.52,0.42,2022-01-19,1031,N20,VIIRS,n,2,278.57,5.39,D,0
47.36998,28.22211,330.97,0.5,0.49,2022-01-20,1013,N20,VIIRS,n,2,276.88,8.14,D,0
45.51323,28.42795,345.42,0.55,0.51,2022-01-20,1013,N20,VIIRS,n,2,277.83,7.86,D,0
47.3718,28.22002,336.25,0.5,0.49,2022-01-20,1013,N20,VIIRS,n,2,277.29,4.49,D,0
47.38383,28.75781,334.98,0.38,0.59,2022-01-21,0954,N20,VIIRS,n,2,273.2,2.42,D,0
46.28035,28.25704,328.41,0.44,0.62,2022-01-21,0954,N20,VIIRS,n,2,278.13,2.11,D,0
47.45049,28.55098,329.71,0.39,0.59,2022-01-21,0954,N20,VIIRS,n,2,274.81,2.17,D,0
47.74215,28.42797,332.41,0.39,0.59,2022-01-21,0954,N20,VIIRS,n,2,275.81,2.3,D,0
47.74431,28.42665,325.74,0.39,0.59,2022-01-21,0955,N20,VIIRS,n,2,275.07,1.86,D,0
47.30114,29.17627,337.93,0.6,0.53,2022-01-21,1135,N20,VIIRS,n,2,277.76,12.99,D,0
47.22438,29.51843,332.17,0.62,0.54,2022-01-21,1135,N20,VIIRS,n,2,282.35,20.48,D,0
47.22937,29.51821,349.03,0.62,0.54,2022-01-21,1135,N20,VIIRS,n,2,276.98,11.38,D,0
47.01844,29.40936,326.87,0.61,0.53,2022-01-21,1135,N20,VIIRS,n,2,277.15,2.44,D,0
47.57113,28.03461,334.58,0.53,0.5,2022-01-21,1135,N20,VIIRS,n,2,277.2,4.03,D,0
47.22972,29.51833,337.37,0.62,0.54,2022-01-21,1135,N20,VIIRS,n,2,275.79,20.14,D,0
47.22473,29.51856,343.42,0.62,0.54,2022-01-21,1135,N20,VIIRS,n,2,284.35,20.14,D,0
47.46921,28.5098,325.65,0.62,0.71,2022-01-22,0936,N20,VIIRS,n,2,272.31,18.93,D,0
47.96166,28.02317,329.25,0.62,0.72,2022-01-22,0936,N20,VIIRS,n,2,273.41,3.52,D,0
47.47502,28.50513,340.81,0.62,0.71,2022-01-22,0936,N20,VIIRS,n,2,273.98,14.31,D,0
47.47763,28.51256,348.61,0.62,0.71,2022-01-22,0936,N20,VIIRS,n,2,273.78,12.14,D,0
47.47164,28.51672,355.91,0.62,0.71,2022-01-22,0936,N20,VIIRS,l,2,269.9,25.7,D,0
46.6286,29.16553,350.02,0.54,0.42,2022-01-22,1116,N20,VIIRS,n,2,276.63,10.32,D,0
47.01076,29.51247,332.74,0.56,0.43,2022-01-22,1116,N20,VIIRS,n,2,275.87,5.7,D,0
45.57805,28.42674,345.29,0.38,0.59,2022-01-31,1147,N20,VIIRS,n,2,281.85,4.28,D,0
45.5757,28.36887,335.14,0.39,0.36,2022-02-03,1050,N20,VIIRS,n,2,282.01,4.16,D,0
45.60088,28.14689,367,0.49,0.65,2022-02-03,2306,N20,VIIRS,h,2,271.41,28.63,N,0
46.67281,28.23932,341.18,0.5,0.41,2022-02-04,1032,N20,VIIRS,n,2,280.55,7.72,D,0
46.02231,28.54098,331.96,0.79,0.78,2022-02-04,1213,N20,VIIRS,n,2,279.9,7.44,D,0
46.02128,28.5359,331.89,0.79,0.78,2022-02-04,1213,N20,VIIRS,n,2,279.63,7.39,D,0
47.05516,29.3538,301.47,0.39,0.36,2022-02-06,0009,N20,VIIRS,n,2,269.02,0.67,N,0
45.99408,28.32376,327.46,0.44,0.62,2022-02-06,0954,N20,VIIRS,n,2,280.38,1.55,D,0
46.08572,28.38922,338.64,0.43,0.62,2022-02-06,0954,N20,VIIRS,n,2,282.39,3.73,D,0
47.45592,29.01432,343.96,0.59,0.53,2022-02-06,1135,N20,VIIRS,n,2,278.31,8.35,D,0
47.80298,28.80605,340.57,0.58,0.52,2022-02-06,1135,N20,VIIRS,n,2,274.39,6.32,D,0
47.62648,28.98978,337.92,0.59,0.53,2022-02-06,1135,N20,VIIRS,n,2,276.04,8.05,D,0
47.5003,28.79713,338.48,0.58,0.52,2022-02-06,1135,N20,VIIRS,n,2,280.03,9.49,D,0
47.45365,29.01519,338.43,0.59,0.53,2022-02-06,1135,N20,VIIRS,n,2,278.76,7.63,D,0
45.92793,28.2195,326.18,0.52,0.5,2022-02-06,1135,N20,VIIRS,n,2,283.05,3.34,D,0
47.52983,28.0209,328.62,0.5,0.41,2022-02-07,1116,N20,VIIRS,n,2,280.16,4.41,D,0
47.9267,28.7458,327,0.54,0.42,2022-02-07,1116,N20,VIIRS,n,2,280.59,2.08,D,0
47.9259,28.74591,327.51,0.54,0.42,2022-02-07,1116,N20,VIIRS,n,2,280.81,4.96,D,0
47.62752,27.92423,337.37,0.5,0.41,2022-02-07,1116,N20,VIIRS,n,2,280.41,6.23,D,0
47.62666,27.92511,343.23,0.5,0.41,2022-02-07,1116,N20,VIIRS,n,2,281.42,6.39,D,0
47.53053,28.02778,328.48,0.5,0.41,2022-02-07,1116,N20,VIIRS,n,2,279.31,4.41,D,0
47.52959,28.02342,345.18,0.5,0.41,2022-02-07,1116,N20,VIIRS,n,2,280.25,6.86,D,0
47.42083,28.4198,343.04,0.52,0.41,2022-02-07,1116,N20,VIIRS,n,2,281.07,7.18,D,0
47.36708,28.4889,328.38,0.52,0.41,2022-02-07,1116,N20,VIIRS,n,2,278.63,2.51,D,0
46.02977,28.85176,327.97,0.52,0.41,2022-02-07,1116,N20,VIIRS,n,2,265.71,3.92,D,0
46.18148,28.4816,339.7,0.45,0.47,2022-02-10,1019,N20,VIIRS,n,2,289.68,6.22,D,0
46.24699,28.52903,338.75,0.44,0.46,2022-02-10,1019,N20,VIIRS,n,2,289.4,4.01,D,0
46.24761,28.53213,325.33,0.44,0.46,2022-02-10,1019,N20,VIIRS,n,2,289.5,6.88,D,0
46.45351,28.56338,340.03,0.43,0.46,2022-02-10,1020,N20,VIIRS,n,2,290.18,11.68,D,0
46.11674,28.22904,330.87,0.54,0.68,2022-02-10,1200,N20,VIIRS,n,2,288,3.81,D,0
46.05347,28.56328,356.12,0.56,0.69,2022-02-10,1200,N20,VIIRS,n,2,288.68,19.74,D,0
46.18206,28.4808,329.17,0.55,0.68,2022-02-10,1200,N20,VIIRS,n,2,287.55,2.95,D,0
45.99113,28.26529,332.53,0.54,0.68,2022-02-10,1200,N20,VIIRS,n,2,287.81,5.32,D,0
45.55125,28.32099,325.43,0.54,0.68,2022-02-10,1200,N20,VIIRS,n,2,287.04,4.86,D,0
46.11323,28.22858,331.59,0.54,0.68,2022-02-10,1200,N20,VIIRS,n,2,287.96,3.73,D,0
47.78482,29.01543,300.62,0.4,0.37,2022-02-11,0015,N20,VIIRS,n,2,274.25,0.94,N,2
46.26517,28.15827,338.31,0.37,0.58,2022-02-11,1001,N20,VIIRS,n,2,288.44,3.33,D,0
46.26388,28.15375,329.69,0.37,0.58,2022-02-11,1001,N20,VIIRS,n,2,288.53,3.33,D,0
46.26259,28.14924,326.44,0.37,0.58,2022-02-11,1001,N20,VIIRS,n,2,287.27,2.2,D,0
46.26865,28.15434,350.82,0.37,0.58,2022-02-11,1001,N20,VIIRS,n,2,288.83,4.81,D,0
45.85587,28.2625,350.64,0.38,0.59,2022-02-11,1001,N20,VIIRS,n,2,289.6,3.12,D,0
45.85084,28.26542,326.37,0.38,0.59,2022-02-11,1001,N20,VIIRS,n,2,288.59,3.12,D,0
45.8518,28.26145,325.27,0.38,0.59,2022-02-11,1001,N20,VIIRS,n,2,288.35,4.35,D,0
45.85306,28.26586,352.06,0.38,0.59,2022-02-11,1001,N20,VIIRS,n,2,289.25,5.73,D,0
46.08833,28.48726,331.79,0.36,0.58,2022-02-11,1001,N20,VIIRS,n,2,290.03,2.04,D,0
45.68088,28.25724,346.67,0.63,0.54,2022-02-11,1141,N20,VIIRS,n,2,295.38,32.94,D,0
45.80608,28.65592,356.23,0.33,0.55,2022-02-11,1141,N20,VIIRS,n,2,291.77,4.23,D,0
45.85587,28.52427,342.76,0.32,0.55,2022-02-11,1141,N20,VIIRS,n,2,289.45,4.75,D,0
45.85564,28.51993,345.65,0.32,0.55,2022-02-11,1141,N20,VIIRS,n,2,294.38,5.05,D,0
45.84228,28.26582,342.76,0.63,0.54,2022-02-11,1141,N20,VIIRS,n,2,290.03,7.53,D,0
45.84729,28.26535,327.69,0.63,0.54,2022-02-11,1141,N20,VIIRS,n,2,290.19,5.14,D,0
46.16298,28.55151,367,0.33,0.55,2022-02-11,1141,N20,VIIRS,h,2,295.06,7.97,D,0
46.25811,28.15275,330.08,0.63,0.54,2022-02-11,1141,N20,VIIRS,n,2,290.08,4.45,D,0
46.26312,28.15229,339.92,0.63,0.54,2022-02-11,1141,N20,VIIRS,n,2,290.76,8.74,D,0
46.26856,28.16,327.98,0.63,0.54,2022-02-11,1141,N20,VIIRS,n,2,289.43,4.31,D,0
46.83989,28.73813,355.76,0.34,0.56,2022-02-11,1141,N20,VIIRS,n,2,291.88,5.65,D,0
46.84115,28.73537,350.72,0.34,0.56,2022-02-11,1141,N20,VIIRS,n,2,291.64,5.71,D,0
45.67579,28.25192,326.9,0.63,0.54,2022-02-11,1141,N20,VIIRS,n,2,295.13,35.78,D,0
45.68123,28.25917,349.03,0.63,0.54,2022-02-11,1141,N20,VIIRS,n,2,294.91,35.78,D,0
45.67588,28.25788,331.67,0.63,0.54,2022-02-11,1141,N20,VIIRS,n,2,301.08,58.91,D,0
45.67624,28.25978,341.69,0.63,0.54,2022-02-11,1141,N20,VIIRS,n,2,296.41,35.78,D,0
47.36591,28.24506,325.53,0.32,0.55,2022-02-11,1142,N20,VIIRS,n,2,283.89,1.44,D,0
48.00911,28.51981,353.68,0.34,0.56,2022-02-11,1142,N20,VIIRS,n,2,287.48,5.8,D,0
45.86446,28.26114,309.28,0.41,0.37,2022-02-11,2357,N20,VIIRS,n,2,261.89,1.09,N,0
45.64918,28.41409,332.15,0.57,0.43,2022-02-12,1122,N20,VIIRS,n,2,284.39,4.96,D,0
46.5065,28.39923,338,0.39,0.44,2022-02-12,1122,N20,VIIRS,n,2,280.4,3.64,D,0
46.46301,28.59971,344.07,0.4,0.44,2022-02-12,1122,N20,VIIRS,n,2,280.53,5.01,D,0
46.48854,28.99295,340.2,0.41,0.45,2022-02-12,1122,N20,VIIRS,n,2,286.52,4.71,D,0
46.02736,28.69404,336.23,0.4,0.44,2022-02-12,1122,N20,VIIRS,n,2,284.85,3.03,D,0
45.98304,28.33463,328.3,0.57,0.43,2022-02-12,1122,N20,VIIRS,n,2,284.11,6.89,D,0
45.98169,28.33679,330.78,0.57,0.43,2022-02-12,1122,N20,VIIRS,n,2,284.9,6.69,D,0
45.87935,28.32529,330.34,0.57,0.43,2022-02-12,1122,N20,VIIRS,n,2,286.32,9.97,D,0
45.87537,28.32605,328.86,0.57,0.43,2022-02-12,1122,N20,VIIRS,n,2,284.63,7.47,D,0
45.65316,28.41332,339.56,0.57,0.43,2022-02-12,1122,N20,VIIRS,n,2,284.8,4.96,D,0
45.65138,28.41343,338.27,0.57,0.43,2022-02-12,1122,N20,VIIRS,n,2,286.49,10.08,D,0
46.25554,28.58543,311.53,0.4,0.44,2022-02-12,2338,N20,VIIRS,n,2,264.65,0.91,N,0
47.78484,29.01439,297.28,0.53,0.67,2022-02-13,0117,N20,VIIRS,n,2,268.78,1.02,N,2
46.07901,28.83466,328.77,0.41,0.37,2022-02-13,1103,N20,VIIRS,n,2,274.72,2.95,D,0
46.1318,28.56735,334.6,0.41,0.37,2022-02-13,1103,N20,VIIRS,n,2,281.36,5.88,D,0
46.60341,29.77888,329.81,0.44,0.38,2022-02-13,1103,N20,VIIRS,n,2,288.67,4.91,D,0
45.60271,28.25575,340.9,0.4,0.37,2022-02-13,1103,N20,VIIRS,n,2,276.56,14.46,D,0
46.36263,29.84447,329.12,0.44,0.38,2022-02-13,1103,N20,VIIRS,n,2,286.55,1.95,D,0
46.07562,28.83557,332.88,0.41,0.37,2022-02-13,1103,N20,VIIRS,n,2,274.88,5.13,D,0
46.6037,29.78039,331.94,0.44,0.38,2022-02-13,1103,N20,VIIRS,n,2,288.29,3.66,D,0
47.58857,27.79054,334.78,0.4,0.37,2022-02-13,1104,N20,VIIRS,n,2,284.67,9.07,D,0
46.87016,29.23774,338.52,0.43,0.38,2022-02-13,1104,N20,VIIRS,n,2,285.21,3.76,D,0
46.76568,29.26777,335.65,0.43,0.38,2022-02-13,1104,N20,VIIRS,n,2,286.06,5.13,D,0
48.28283,27.57481,333.79,0.4,0.37,2022-02-13,1104,N20,VIIRS,n,2,281.47,3.39,D,0
48.22419,27.71746,332.81,0.41,0.37,2022-02-13,1104,N20,VIIRS,n,2,281.98,4.76,D,0
48.10478,28.70833,337.7,0.42,0.38,2022-02-13,1104,N20,VIIRS,n,2,281.51,3.55,D,0
47.78829,29.01637,301.95,0.33,0.55,2022-02-13,2318,N20,VIIRS,n,2,271.83,0.88,N,2
46.26867,28.41752,332.92,0.34,0.56,2022-02-13,2319,N20,VIIRS,n,2,253.32,3.06,N,0
45.62477,28.16473,329.43,0.42,0.37,2022-02-14,1044,N20,VIIRS,n,2,285.28,3.14,D,0
46.16966,28.87436,328.39,0.4,0.37,2022-02-14,1045,N20,VIIRS,n,2,286.42,0.99,D,0
46.50534,29.60455,330.63,0.39,0.36,2022-02-14,1045,N20,VIIRS,n,2,288.32,2.58,D,0
46.18135,28.26919,328.05,0.41,0.37,2022-02-14,1045,N20,VIIRS,n,2,288.26,2.15,D,0
46.97229,28.77202,334.04,0.39,0.37,2022-02-14,1045,N20,VIIRS,n,2,285.51,5.14,D,0
46.18043,28.26402,329.14,0.41,0.37,2022-02-14,1045,N20,VIIRS,n,2,288.19,2.15,D,0
48.3637,27.80434,341.93,0.4,0.37,2022-02-14,1045,N20,VIIRS,n,2,281.29,5.92,D,0
47.40185,27.71416,329.87,0.41,0.37,2022-02-14,1045,N20,VIIRS,n,2,280.6,2.61,D,0
46.26245,28.58029,335.53,0.43,0.46,2022-02-15,0040,N20,VIIRS,n,2,264.96,2.9,N,0
45.93295,28.371,353.88,0.39,0.44,2022-02-15,1026,N20,VIIRS,n,2,286.45,10.83,D,0
