latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
52.8466,29.99099,325.37,0.53,0.42,2024-01-06,2343,N20,VIIRS,n,2,258.33,4,N,2
51.89348,29.33988,340.8,0.46,0.63,2024-01-07,0123,N20,VIIRS,n,2,260.38,3.78,N,2
51.89083,29.33154,325.22,0.46,0.63,2024-01-08,2305,N20,VIIRS,n,2,257.36,5.78,N,2
51.89251,29.34254,334.51,0.39,0.44,2024-01-09,0046,N20,VIIRS,n,2,259.4,8.9,N,2
51.89224,29.33806,329.63,0.49,0.4,2024-01-11,2349,N20,VIIRS,n,2,263.38,5.3,N,2
51.89254,29.3407,339.91,0.52,0.67,2024-01-12,0129,N20,VIIRS,n,2,260.98,5.52,N,2
51.89315,29.34221,333.99,0.52,0.67,2024-01-12,0129,N20,VIIRS,n,2,260.23,4.86,N,2
51.88986,29.33567,304.5,0.38,0.36,2024-01-16,0014,N20,VIIRS,n,2,268.68,1.3,N,2
51.89609,29.29738,301.47,0.38,0.36,2024-01-16,0014,N20,VIIRS,n,2,265.29,0.53,N,0
52.84738,29.98872,313.59,0.39,0.36,2024-01-16,0014,N20,VIIRS,n,2,267.76,1.77,N,2
51.89309,29.33705,302.62,0.38,0.36,2024-01-16,0014,N20,VIIRS,n,2,268.24,1.3,N,2
51.89223,29.34241,324.06,0.38,0.36,2024-01-16,0014,N20,VIIRS,n,2,271.17,2.44,N,2
51.89353,29.33878,323.6,0.44,0.38,2024-01-16,2355,N20,VIIRS,n,2,264.98,2.59,N,2
52.84878,29.987,324.5,0.43,0.38,2024-01-16,2355,N20,VIIRS,n,2,261.72,7.86,N,2
52.84769,29.99138,331.03,0.47,0.4,2024-01-27,2349,N20,VIIRS,n,2,270.62,11.78,N,2
51.89239,29.34179,325.39,0.42,0.45,2024-01-28,1118,N20,VIIRS,n,2,271.65,2.29,D,2
51.89388,29.33563,338.98,0.39,0.6,2024-01-29,2311,N20,VIIRS,n,2,270.42,3.81,N,2
51.89314,29.33528,340.18,0.39,0.6,2024-01-29,2311,N20,VIIRS,n,2,271.15,3.64,N,2
51.89359,29.34155,324.07,0.45,0.47,2024-01-30,0052,N20,VIIRS,n,2,267.18,1.98,N,2
51.88957,29.33894,303.47,0.45,0.47,2024-01-30,0052,N20,VIIRS,n,2,266.92,1.98,N,2
51.89223,29.33173,322.49,0.63,0.72,2024-01-30,2252,N20,VIIRS,n,2,261.78,3.14,N,2
51.89331,29.33993,334.85,0.46,0.39,2024-01-31,0033,N20,VIIRS,n,2,271.56,4.02,N,2
51.88985,29.33808,308.52,0.46,0.39,2024-01-31,0033,N20,VIIRS,n,2,269.2,2.05,N,2
52.84531,29.99002,314.95,0.47,0.39,2024-01-31,0033,N20,VIIRS,n,2,267.43,1.77,N,2
51.89182,29.34052,335.7,0.46,0.39,2024-01-31,1022,N20,VIIRS,n,2,279.61,7.44,D,2
51.89103,29.33731,306.05,0.44,0.38,2024-02-01,2356,N20,VIIRS,n,2,268.97,1.13,N,2
51.89451,29.33842,313.6,0.44,0.38,2024-02-01,2356,N20,VIIRS,n,2,270.72,1.13,N,2
51.89174,29.33849,340.56,0.34,0.56,2024-02-02,0944,N20,VIIRS,n,2,276.73,3.71,D,2
52.84705,29.98973,338.56,0.6,0.53,2024-02-02,0944,N20,VIIRS,n,2,275.2,7.15,D,2
52.84963,29.98897,344.25,0.55,0.51,2024-02-08,2324,N20,VIIRS,n,2,267.11,7.67,N,2
53.27162,24.44404,297.08,0.45,0.39,2024-02-17,0014,N20,VIIRS,n,2,267.39,0.68,N,2
52.8491,29.98906,318.86,0.41,0.45,2024-02-18,2336,N20,VIIRS,n,2,268.29,2.47,N,2
52.84702,29.98849,325.89,0.41,0.45,2024-02-18,2337,N20,VIIRS,n,2,271.5,2.46,N,2
51.89297,29.34052,336.7,0.42,0.45,2024-02-18,2337,N20,VIIRS,n,2,270.02,2.87,N,2
52.84911,29.98798,303.77,0.39,0.59,2024-02-19,0117,N20,VIIRS,n,2,266.76,1.3,N,2
52.84597,29.98947,301.34,0.39,0.59,2024-02-19,0117,N20,VIIRS,n,2,268.48,0.78,N,2
51.89187,29.33969,330.07,0.49,0.4,2024-02-19,1106,N20,VIIRS,n,2,278.5,3.08,D,2
52.84753,29.99011,329.71,0.52,0.42,2024-02-19,1106,N20,VIIRS,n,2,275.69,11.78,D,2
52.84541,29.99261,334.79,0.47,0.4,2024-02-27,1016,N20,VIIRS,n,2,281.48,3.23,D,2
52.59034,29.796,327.91,0.49,0.4,2024-02-27,1016,N20,VIIRS,n,2,278.58,5.1,D,0
52.85234,29.99586,295.6,0.39,0.36,2024-02-28,0008,N20,VIIRS,n,2,273.1,0.86,N,2
51.8932,29.33733,320.32,0.39,0.36,2024-02-28,0008,N20,VIIRS,n,2,267.01,1.7,N,2
51.89238,29.34286,324.94,0.39,0.36,2024-02-28,0008,N20,VIIRS,n,2,270.07,1.7,N,2
51.88995,29.33606,295.24,0.39,0.36,2024-02-28,0008,N20,VIIRS,n,2,266.88,1.7,N,2
52.84669,29.98757,326.06,0.39,0.36,2024-02-28,0008,N20,VIIRS,n,2,271.6,2.53,N,2
51.89005,29.34119,317.47,0.77,0.78,2024-02-28,0148,N20,VIIRS,n,2,266.85,4.8,N,2
51.88901,29.33743,321.24,0.77,0.78,2024-02-28,0148,N20,VIIRS,n,2,266.41,3.84,N,2
51.89309,29.33677,328.73,0.52,0.5,2024-02-28,0957,N20,VIIRS,n,2,281.54,3.21,D,2
51.86522,26.80945,335.46,0.33,0.55,2024-02-28,0957,N20,VIIRS,n,2,275.88,3.66,D,0
51.86983,26.80595,351.36,0.33,0.55,2024-02-28,0957,N20,VIIRS,n,2,275.23,3.66,D,0
51.88885,29.33969,331.77,0.52,0.5,2024-02-28,0957,N20,VIIRS,n,2,283.75,3.21,D,2
51.89265,29.33806,326.92,0.49,0.4,2024-02-28,2349,N20,VIIRS,n,2,262.49,3.36,N,2
51.89027,29.33834,315.58,0.52,0.67,2024-02-29,0129,N20,VIIRS,n,2,266.18,1.61,N,2
