latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
51.89253,29.34596,336.01,0.73,0.76,2023-01-01,1208,N20,VIIRS,n,2,272.53,8.43,D,0
51.88882,29.34563,347.84,0.74,0.76,2023-01-01,1208,N20,VIIRS,n,2,273.72,10.06,D,0
51.89134,29.33666,329.38,0.4,0.37,2023-01-02,0020,N20,VIIRS,n,2,261.28,5.95,N,2
51.88885,29.33381,295.66,0.4,0.37,2023-01-03,0001,N20,VIIRS,n,2,275.83,2.74,N,2
52.84623,29.98877,304.51,0.4,0.37,2023-01-03,0001,N20,VIIRS,n,2,272.54,0.95,N,2
51.89475,29.34199,310.91,0.4,0.37,2023-01-03,0001,N20,VIIRS,n,2,277.03,1.14,N,2
51.89141,29.34081,331.92,0.4,0.37,2023-01-03,0001,N20,VIIRS,n,2,279.68,7.74,N,2
51.89007,29.33825,347.1,0.68,0.74,2023-01-03,0141,N20,VIIRS,n,2,276.4,11.32,N,2
51.89307,29.34211,347.09,0.68,0.74,2023-01-03,0141,N20,VIIRS,n,2,275.91,8.49,N,2
51.89635,29.33376,295.89,0.68,0.74,2023-01-03,0141,N20,VIIRS,n,2,274.74,5.63,N,0
51.8909,29.33948,323.08,0.42,0.38,2023-01-07,0027,N20,VIIRS,n,2,261.72,2.45,N,2
52.84823,29.98974,320.76,0.4,0.37,2023-01-19,0001,N20,VIIRS,n,2,276.24,1.89,N,2
51.8931,29.34254,306.16,0.4,0.37,2023-01-19,0002,N20,VIIRS,n,2,265.63,0.49,N,2
51.89054,29.33554,296.52,0.4,0.37,2023-01-19,0002,N20,VIIRS,n,2,267.35,0.77,N,2
51.89017,29.33307,302.76,0.57,0.52,2023-01-20,2324,N20,VIIRS,n,2,274.23,2.01,N,2
51.89278,29.34161,297.37,0.6,0.53,2023-01-21,0104,N20,VIIRS,n,2,271.04,1.12,N,2
52.84711,29.99011,304.53,0.59,0.53,2023-01-21,0104,N20,VIIRS,n,2,268.43,1.86,N,2
51.88832,29.33835,295.04,0.6,0.53,2023-01-21,0104,N20,VIIRS,n,2,270.87,1.12,N,2
52.84835,29.98784,322.48,0.59,0.7,2023-01-27,2252,N20,VIIRS,n,2,267.91,4.18,N,2
51.8938,29.34193,323.41,0.46,0.39,2023-01-28,0033,N20,VIIRS,n,2,267.84,2.02,N,2
52.84602,29.99167,320.79,0.47,0.39,2023-01-28,0033,N20,VIIRS,n,2,269.98,2.7,N,2
52.84859,29.99104,327.27,0.42,0.38,2023-02-08,0026,N20,VIIRS,n,2,262.62,5.54,N,2
52.84678,29.98913,336.09,0.42,0.38,2023-02-08,0026,N20,VIIRS,n,2,264.1,5.36,N,2
52.84712,29.99133,332.66,0.48,0.4,2023-02-08,1015,N20,VIIRS,n,2,273.69,6.15,D,2
52.84733,29.99177,335.94,0.48,0.4,2023-02-08,1015,N20,VIIRS,n,2,273.73,5.75,D,2
52.84704,29.99039,330.71,0.39,0.36,2023-02-09,0007,N20,VIIRS,n,2,265.66,4.86,N,2
52.84625,29.9894,308.13,0.47,0.48,2023-02-10,2330,N20,VIIRS,n,2,268.21,1.91,N,2
