latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
51.89159,29.33225,321.14,0.46,0.63,2021-01-15,2305,N20,VIIRS,n,2,255.76,2.33,N,2
52.84844,29.98788,326.58,0.47,0.4,2021-01-18,2349,N20,VIIRS,n,2,254.64,4.1,N,2
52.85119,29.98777,305.36,0.59,0.7,2021-01-21,2252,N20,VIIRS,n,2,267.59,1.5,N,2
52.84585,29.98282,300.3,0.59,0.7,2021-01-21,2252,N20,VIIRS,n,2,265.84,2.29,N,2
52.84896,29.98996,318.04,0.47,0.39,2021-01-22,0033,N20,VIIRS,n,2,264.8,2.77,N,2
52.84818,29.98984,321.39,0.47,0.4,2021-01-22,0033,N20,VIIRS,n,2,265.21,2.85,N,2
53.36304,25.95917,308.55,0.39,0.36,2021-01-22,0033,N20,VIIRS,n,2,265.61,1.06,N,0
52.84838,29.98765,326.6,0.45,0.47,2021-02-06,0051,N20,VIIRS,n,2,261.97,5.18,N,2
52.84598,29.98936,325.59,0.39,0.36,2021-02-08,0014,N20,VIIRS,n,2,256.32,2.88,N,2
52.20214,24.78307,328.9,0.4,0.37,2021-02-13,0020,N20,VIIRS,n,2,251.96,3.49,N,0
52.20174,24.78227,330.05,0.4,0.37,2021-02-13,0020,N20,VIIRS,n,2,252.34,2.82,N,0
52.84673,29.98844,327.5,0.4,0.37,2021-02-14,0001,N20,VIIRS,n,2,260.71,2.48,N,2
52.84935,29.99137,333.51,0.65,0.73,2021-02-14,0141,N20,VIIRS,n,2,260.18,4.36,N,2
52.84886,29.99021,327.81,0.39,0.36,2021-02-19,0008,N20,VIIRS,n,2,253.11,3.97,N,2
52.84554,29.98908,338.91,0.51,0.66,2021-02-20,0129,N20,VIIRS,n,2,254.64,4.48,N,2
51.89288,29.33624,303.63,0.39,0.6,2021-02-21,2311,N20,VIIRS,n,2,269.89,1.22,N,2
52.85005,29.98909,342.64,0.37,0.58,2021-02-21,2311,N20,VIIRS,n,2,272.73,4.14,N,2
52.84909,29.98834,307.67,0.45,0.47,2021-02-22,0051,N20,VIIRS,n,2,270.49,3.03,N,2
52.84805,29.98845,322.43,0.45,0.47,2021-02-22,0051,N20,VIIRS,n,2,272.38,1.97,N,2
53.26379,24.44905,297.32,0.44,0.38,2021-02-22,0052,N20,VIIRS,n,2,272.08,0.81,N,2
51.8891,29.33814,305.25,0.45,0.47,2021-02-22,0052,N20,VIIRS,n,2,270.18,1.21,N,2
51.89311,29.34074,309.74,0.45,0.47,2021-02-22,0052,N20,VIIRS,n,2,272.05,1.56,N,2
52.84641,29.99275,329.89,0.39,0.36,2021-02-22,1040,N20,VIIRS,n,2,279.12,7.66,D,2
52.85084,29.98864,314.88,0.59,0.7,2021-02-22,2252,N20,VIIRS,n,2,273.45,3.13,N,2
53.26349,24.44745,298.15,0.38,0.36,2021-02-23,0033,N20,VIIRS,n,2,272.95,0.82,N,2
53.67137,26.09742,316.69,0.39,0.44,2021-02-24,2355,N20,VIIRS,n,2,273.34,1.39,N,0
53.27132,24.43933,304.77,0.44,0.46,2021-02-24,2355,N20,VIIRS,n,2,275.3,1.2,N,2
52.84592,29.99285,313.28,0.43,0.38,2021-02-24,2355,N20,VIIRS,n,2,253.84,1.63,N,2
52.8467,29.98651,307.53,0.43,0.38,2021-02-24,2355,N20,VIIRS,n,2,254.92,1.48,N,2
53.67262,26.09484,311.79,0.39,0.59,2021-02-25,0135,N20,VIIRS,n,2,273.15,1.45,N,0
51.89365,29.33739,306.7,0.42,0.45,2021-02-25,2336,N20,VIIRS,n,2,275.51,1.07,N,2
53.27366,24.44157,302.32,0.35,0.57,2021-02-25,2336,N20,VIIRS,n,2,277.73,0.72,N,2
52.84916,29.9869,329.25,0.41,0.45,2021-02-25,2336,N20,VIIRS,n,2,274.41,2.98,N,2
52.84867,29.993,311.99,0.41,0.45,2021-02-25,2336,N20,VIIRS,n,2,275.15,2.98,N,2
51.88947,29.33648,295.62,0.42,0.45,2021-02-25,2336,N20,VIIRS,n,2,273.81,1.07,N,2
53.26952,24.44189,299.4,0.46,0.47,2021-02-26,0116,N20,VIIRS,n,2,276.01,1.23,N,2
